VIREUX WALLERAND;133;38
EMLINGEN;151;1
GUIPEL;295;3
LE MESNIL GILBERT;288;4
ARVILLARD;387;3
LES PAVILLONS SOUS BOIS;137;2
LA LANDE ST LEGER;241;7
FOURQUEVAUX;216;11
CRICQUEVILLE EN BESSIN;175;12
MONTEPREUX;166;4
BILHERES;361;65
MONTCHARVOT;154;4
LIMON;133;0
TRUGNY;165;1
LINGUIZZETTA;26;12
BARRIAC LES BOSQUETS;177;2
JUVIGNY SUR ORNE;218;5
PUITS ET NUISEMENT;136;0
MONTGAILLARD LAURAGAIS;164;4
ISLES SUR SUIPPE;72;0
FOUGEROLLES ST VALBERT;176;13
ARTENAY;149;2
COURCELLES DE TOURAINE;192;1
MENOMBLET;304;5
MARCIAC;172;1
LES GRANGES GONTARDES;240;0
TANNERON;413;97
MONTREAL LES SOURCES;237;1
CHATILLON SUR BROUE;148;1
BERSAILLIN;202;3
BREE;186;1
LONGEVILLE LES ST AVOLD;417;73
OYRIERES;153;3
ST GAUZENS;206;3
MARSEILLE;3400;1012
LE RIALET;227;3
ETRUN;70;5
USSON DU POITOU;194;1
BERJOU;212;2
BONNEFOI;182;1
SERMAGES;137;2
ST QUENTIN LES MARAIS;88;0
AGONGES;145;0
SAIGNON;314;2
BOULANGE;282;34
THESEE;168;1
CASENEUVE;326;13
COLONDANNES;155;0
MATRINGHEM;42;2
ALBE;152;3
BREN;223;1
CASTELNAU PEGAYROLS;252;16
TERRES DE DRUANCE;213;9
TROUSSENCOURT;105;5
ALBI;199;3
LANGOELAN;134;8
CHARRIN;154;0
QUEYSSAC;236;1
FOUQUEURE;227;2
BATTEXEY;61;1
SANZEY;163;7
GIRIVILLER;137;3
BRIARE;102;2
ST GERMAIN LE VASSON;220;3
MOLRING;154;1
SALAGNAC;172;1
MARCQ EN OSTREVENT;78;1
TRAENHEIM;92;1
DETRIER;191;3
BOURGUIGNON LES MOREY;153;0
ENGLESQUEVILLE EN AUGE;305;5
SAMBIN;159;0
VILLEBERNIER;190;0
SAZOS;244;86
BEAUFORT SUR GERVANNE;252;2
ST SULPICE DE GRIMBOUVILLE;214;1
BRICQUEVILLE LA BLOUETTE;495;90
VILLERS LES GUISE;127;3
CHAZEUIL;303;2
LEFFONDS;158;0
ST HERVE;166;1
PLOURAC H;94;2
LA MOTTE FOUQUET;234;9
LANGON SUR CHER;148;1
BOUILH DEVANT;148;1
TREPAIL;153;7
MARANGE ZONDRANGE;225;14
FONTENAY TRESIGNY;129;2
BREVAL;150;3
LE POUGET;396;0
SURGY;148;1
CHICHERY;141;0
ROCHEGUDE;551;18
REININGUE;144;1
ST JEAN D ASSE;184;2
THORIGNY;482;22
SERAUMONT;136;0
LOUHOSSOA;508;139
SOUPROSSE;261;2
LE TRIOULOU;207;2
DOLE;165;6
CLERE LES PINS;191;6
MORFONTAINE;294;19
CORNILLE;429;3
ROZIER EN DONZY;170;4
VILLARS LES DOMBES;190;1
VERDIGNY;131;2
COHINIAC;159;1
ROCHE LEZ BEAUPRE;102;1
MARESCHE;183;0
MAZERES DE NESTE;85;0
IVERGNY;67;0
VAITE;160;0
TERSSAC;180;2
ST ROME;93;0
TREMAUVILLE;154;2
LOR;164;6
FRAYSSINHES;172;0
COURCOME;230;1
SIGOULES ET FLAUGEAC;145;2
CHATEAUREDON;345;5
LA CHAPELLE DU CHATELARD;195;2
BUSSAC FORET;365;0
COULEVON;77;1
SOULATGE;159;3
LUCENAY;187;0
CHAPELLE ROYALE;153;0
JUMILHAC LE GRAND;164;2
PRUDHOMAT;93;1
PEZENES LES MINES;318;3
LE VAL DE GOUHENANS;88;2
TOURRETTES;446;44
ST GERMAIN PRES HERMENT;172;1
PALHERS;205;3
PREIGNEY;152;3
SEPTMONTS;57;0
CERNOY EN BERRY;138;1
LA TOUR D AUVERGNE;161;2
THIVERVAL GRIGNON;147;6
BRETENIERE;159;1
CHEMIRE LE GAUDIN;193;7
VEXIN SUR EPTE;138;6
BITSCHWILLER LES THANN;178;5
VITRAC;515;4
ROSANS;305;2
NOGUERES;101;3
CAZALIS;520;6
VIVEROLS;178;1
MONTREUIL;757;13
PAYNS;151;7
ARGILLIERS;360;2
ST BENOIST SUR MER;661;52
TEUILLAC;386;1
SUBLIGNY;553;2
INGOUVILLE;242;58
ST MARTIN DU VIVIER;134;2
REBOURGUIL;265;7
BIOUSSAC;201;3
FLEYS;113;2
LANDUJAN;264;11
BOIS BERNARD;51;1
THEY SOUS VAUDEMONT;72;1
NEUVEGLISE SUR TRUYERE;184;3
ST MAUDAN;154;2
EPENSE;172;5
LUZINAY;171;0
CHENEVREY ET MOROGNE;71;0
CHENIMENIL;68;5
FORS;303;0
COUETRON AU PERCHE;152;1
LABEGUDE;217;0
LOURTIES MONBRUN;174;1
COLOMBIER EN BRIONNAIS;82;0
CAZENEUVE MONTAUT;92;1
POINTIS DE RIVIERE;88;0
YVES;833;64
LA CROIX HELLEAN;214;14
PISCOP;66;1
ST REMY L HONORE;113;1
VERNOU EN SOLOGNE;129;0
LIGRE;219;1
LE BEAUCET;335;5
FONTCOUVERTE LA TOUSSUIRE;486;9
FORLEANS;136;0
VELIEUX;274;4
ST MARTIN DE FENOUILLET;127;0
RAVILLOLES;692;132
TOUFFREVILLE LA CORBELINE;141;3
VEGENNES;156;0
VENNANS;102;0
OUILLY LE VICOMTE;217;5
GREOLIERES;391;44
CRY;75;1
GERBEVILLER;153;4
AUVET ET LA CHAPELOTTE;172;5
ST MARTIAL;1412;12
NESCHERS;155;1
MORSBACH;211;48
LA HALLOTIERE;128;3
REUTENBOURG;102;2
MOULINS LES METZ;152;0
RAYOL CANADEL SUR MER;315;107
VANZAC;285;1
ENCHASTRAYES;393;30
FRESNAY SUR SARTHE;180;3
ALLONDAZ;416;3
BONNEVENT VELLOREILLE;190;2
CHARTRES;148;1
PIERREMONT SUR AMANCE;151;5
FENAY;130;2
HUMBAUVILLE;174;9
BEDEILHAC ET AYNAT;229;2
VALENTINE;177;4
LA NOCLE MAULAIX;147;5
LE PEAGE DE ROUSSILLON;179;1
ST PIERRE D EYRAUD;193;1
MONNES;124;3
METAIRIES ST QUIRIN;137;2
MONTENOIS;169;4
LA LANDE DE LOUGE;118;1
GARIGNY;98;1
MONTELIER;241;1
LA TURBIE;161;47
ST MICHEL DE CHAVAIGNES;172;0
GINTRAC;189;3
ST GERVAIS SOUS MEYMONT;173;1
GAGNY;129;2
BOGY;207;2
NOGARET;203;5
CHANCAY;164;2
VALENCE EN POITOU;200;1
THORIGNE EN CHARNIE;189;2
CHATEAU L HERMITAGE;179;3
NOUSSEVILLER LES BITCHE;222;57
AULNAY SUR MARNE;156;5
ARGENCES EN AUBRAC;158;1
CLAUDON;152;8
VANZAY;203;0
ST AMANS VALTORET;237;6
SERCOEUR;148;5
LISON;213;6
FRENEUSE;303;7
BETSCHDORF;71;3
HARDINVAST;210;34
JOINVILLE LE PONT;130;1
ENCAUSSE;205;4
VIANNE;208;6
AULAN;308;8
MALTOT;280;9
MASSIEU;254;3
LEVAL;243;6
EMPEAUX;171;2
ST MENGES;294;60
CONCHY LES POTS;88;2
CHOLET;325;15
BEDARRIDES;329;6
LA FARE LES OLIVIERS;390;8
JUVINCOURT ET DAMARY;141;4
BIGNICOURT;95;3
AULAS;249;0
VILLASAVARY;169;2
MAUNY;151;3
AULOS SINSAT;184;1
NORROY;145;4
OIZON;137;1
VILLEMANDEUR;146;2
SARDENT;173;2
MARON;304;3
ESTREES DENIECOURT;89;0
LAGRANGE;477;8
STAINVILLE;153;1
LE MESNIL GARNIER;341;0
SAVONNIERES EN PERTHOIS;150;6
MARTINVELLE;159;5
CHAMPCUEIL;144;3
ST MARTIN STE CATHERINE;182;2
VAAS;184;0
ST MARTIAL DE VITATERNE;186;0
CADOURS;169;2
DAMBELIN;189;1
MAIZET;240;1
BOULOGNE BILLANCOURT;120;2
TROGUES;188;1
FROISSY;108;1
SORMONNE;160;6
ST MAUGAN;251;4
ST JEAN D ANGELY;334;1
SIVRY LA PERCHE;159;1
ARANDON PASSINS;223;1
LOUVEMONT COTE DU POIVRE;175;6
ST SOUPPLETS;133;4
HOTTVILLER;195;25
ST NAZAIRE;843;98
ST GEORGES DE LUZENCON;236;3
MAIZEY;173;9
LA GIMOND;176;1
ST CHRISTOPHE ET LE LARIS;221;1
VAUCHOUX;148;2
HERTZING;131;1
BOSC HYONS;129;3
STE BEUVE EN RIVIERE;129;2
ST PANTALEON LES VIGNES;260;1
HEILTZ LE HUTIER;168;7
MONT LOZERE ET GOULET;217;2
EXOUDUN;236;0
VILLENEUVE LES GENETS;167;0
VAUVILLERS;288;4
MAGNAN;178;0
LE MESNIL SOUS JUMIEGES;157;1
BREST;36;6
VREGILLE;171;3
FRY;144;4
BAILLEUL NEUVILLE;82;3
LABASTIDE ROUAIROUX;245;4
MAGNAS;193;1
VILLECROZE;483;33
ABREST;150;1
PERIERS;250;5
DIOU;311;2
BREMES;39;10
YROUERRE;115;0
MAIRE;158;1
NAINVILLE LES ROCHES;176;2
RIOTORD;201;1
LOUBERS;173;1
POUYASTRUC;168;0
COLOMBELLES;301;4
PUJAUDRAN;175;1
VIDAILLAC;203;1
SILLERY;163;4
VANNES;206;25
ST MARTIN LE VIEIL;181;7
CUIS;154;4
ROM;203;1
CAUSSOU;246;28
ST VICTURNIEN;204;1
MENETOU COUTURE;150;3
PETITE ROSSELLE;363;124
PRETZ EN ARGONNE;171;6
BOZEL;398;31
UTELLE;232;20
BURTHECOURT AUX CHENES;75;0
CREPAND;133;3
CAUMONT SUR GARONNE;222;1
SAUDRUPT;78;3
SERGENON;180;4
LA ROMAGNE;534;7
ST CYR LE CHATOUX;163;0
NEUVY PAILLOUX;144;2
STE SIGOLENE;176;1
LA VERSANNE;179;1
SURIN;455;2
ST OUEN LE PIN;217;3
VIGOULET AUZIL;94;2
STE MARIE D ATTEZ;164;8
AMFREVILLE SOUS LES MONTS;67;3
ESPIRA DE L AGLY;143;5
CLERY SUR SOMME;76;2
LILHAC;166;4
AVREE;161;3
VIDAILLAT;139;0
FAINS VEEL;168;9
LOSTROFF;134;3
CHERY LES POUILLY;126;4
LA LAIGNE;427;3
LEALVILLERS;70;1
CHAROLS;210;0
VOLMUNSTER;259;89
BELLECHASSAGNE;175;0
ST CEZAIRE SUR SIAGNE;397;56
BERSON;401;3
LA TURBALLE;289;55
VIVOIN;176;2
LUC ARMAU;170;1
ANGICOURT;103;0
JAIGNES;132;3
MONTREUIL SUR BARSE;136;2
PRATS DE CARLUX;173;3
LA CROIX EN TOURAINE;154;2
VALENCE D AGEN;185;2
CHEVILLY LARUE;155;0
ROGECOURT;115;0
LA CHAPELLE MONTBRANDEIX;188;0
INNENHEIM;235;55
BRAUX LE CHATEL;150;0
MIRIBEL;185;3
ACIGNE;272;7
CAMPAGNE LES WARDRECQUES;18;1
ROCHE D AGOUX;157;2
ATTIGNY;321;4
AUBE;260;1
GIMONT;164;3
BAUBIGNY;360;74
MEZIRE;170;6
VILLEBRAMAR;201;1
AXAT;157;11
LANDIVISIAU;87;11
ST BEAT LEZ;132;4
MINAUCOURT LE MESNIL LES HURLUS;179;4
CHAMPS SUR TARENTAINE MARCHAL;165;5
LACHAPELLE SOUS CHAUX;158;1
GIZY;127;1
BIVILLE LA BAIGNARDE;151;2
MONTENILS;130;3
SANSA;158;10
COGGIA;43;5
BLEMEREY;200;1
ST ANDRE D HEBERTOT;204;4
PEIGNEY;160;2
GUARBECQUE;47;3
TOURLY;130;1
ST AGNET;202;6
ST SAUVEUR DE CARROUGES;193;8
HODENC EN BRAY;107;1
ANNOIS;100;2
ACHICOURT;66;1
MONTAULIN;132;1
EPAGNE EPAGNETTE;96;4
BLINCOURT;119;3
SAULTAIN;74;1
MONEIN;249;3
VAUX CHAMPAGNE;159;3
ST ETIENNE VALLEE FRANCAISE;246;7
GRANGES SUR LOT;213;0
CHEILLE;183;1
ANNOIX;119;1
VRAIGNES LES HORNOY;111;4
LA CHAPELLE CHAUSSEE;239;2
MORTAIN BOCAGE;266;4
VENDEUIL;86;2
MEAILLES;269;1
MONTGIVRAY;155;1
BEAUFORT BLAVINCOURT;66;1
PUBLY;259;0
PLAUDREN;174;5
AUBY;73;2
LA LOGE POMBLIN;129;3
JEUXEY;150;3
ANDOINS;209;2
FAUCON DE BARCELONNETTE;593;126
TRESSON;187;0
LOUVRES;107;0
DOMNOM LES DIEUZE;150;2
RIOUX;574;5
LA VILLETELLE;192;1
ENGLESQUEVILLE LA PERCEE;82;7
ORADOUR ST GENEST;185;0
LOUVIGNIES QUESNOY;77;3
LE PARCQ;27;0
ARMENTIERES SUR OURCQ;138;1
TREBRIVAN;121;8
RAEDERSDORF;46;6
ST QUIRIN;113;2
MARVELISE;177;1
BOURNEZEAU;459;14
MONTBRISON SUR LEZ;226;0
CHANIAT;161;1
CREHEN;379;44
ROCQUENCOURT;105;6
FOUSSAIS PAYRE;356;5
FOURDRAIN;129;3
MONTIGNY SUR L AIN;252;0
COLLORGUES;319;3
EYSINES;479;0
BEAUCHE;159;4
JUVRECOURT;138;2
BOURBRIAC;156;11
BRETX;176;9
ASNIERES SOUS BOIS;131;0
BOURGEAUVILLE;326;1
CENDREY;172;0
BALACET;245;52
MOULINS SUR YEVRE;163;1
EPUISAY;162;1
SANT ANDREA DI BOZIO;63;7
COLLONGES SOUS SALEVE;338;5
MONCAUP;350;6
USSON EN FOREZ;196;4
LA ROUVIERE;475;115
FUILLA;144;15
FIGEAC;182;3
CRAVENCERES;192;2
FREDERIC FONTAINE;78;2
GAILLAGOS;211;29
LANDUDEC;75;11
MARIGNY LE CHATEL;146;0
OMBLEZE;251;1
LA CHAPELLE DES POTS;334;0
MONCAUT;238;5
LAIGNY;123;3
HAUTERIVE LA FRESSE;553;100
CONCHY SUR CANCHE;51;1
YAINVILLE;83;4
GOUY SOUS BELLONNE;60;0
PRECY;134;0
MOREMBERT;92;4
JONCHERY SUR SUIPPE;167;10
TARENTAISE;166;1
LABASTIDE;307;63
LA QUEUE LES YVELINES;156;0
BUIGNY LES GAMACHES;97;2
ST LAURENT DE COGNAC;327;5
DOGNEN;178;26
FLUY;93;3
LEVIGNY;134;3
VILLAVARD;142;3
LE DONZEIL;163;1
ST JACQUES D AMBUR;179;1
ST MACLOU;193;0
DARGIES;125;3
VIBEUF;153;0
ALGANS;173;1
ALES;280;2
ST ETIENNE DE SERRE;192;1
ST SAMSON DE LA ROQUE;200;5
PERS EN GATINAIS;118;3
POUILLOUX;148;2
VITTARVILLE;234;0
FAYENCE;509;102
ALEU;363;52
HAUDONVILLE;125;6
GREVILLY;186;1
TOUROUZELLE;216;2
CREVECOEUR LE GRAND;102;1
MORSCHWILLER LE BAS;167;4
MARCILLY ET DRACY;147;0
BOIS;480;0
ALEX;391;16
PACY SUR EURE;142;2
ZIMMERSHEIM;138;26
AURAY;161;18
MASSAGUEL;204;1
CHENE SEC;100;3
VAOUR;209;15
PRINCAY;212;5
CHAILLAND;295;29
VARETZ;152;1
MAXOU;164;3
MONT LES NEUFCHATEAU;144;1
NEUVILLE SUR AILETTE;122;2
ILLOIS;118;2
MERIGNY;180;3
GIEVRES;140;1
SCHOENECK;92;33
ROQUEFORT LES PINS;280;33
GREZIAN;95;7
ABERE;176;3
EPONE;49;0
MIREPOIX SUR TARN;169;1
LE THEIL NOLENT;172;2
VENERIEU;217;1
PLESIDY;188;12
ST PIERRE D AURILLAC;295;0
CERNON;473;34
AZAY SUR THOUET;238;1
EPLESSIER;122;2
ST HILAIRE ST MESMIN;140;1
ST ALYRE D ARLANC;171;3
PUCH D AGENAIS;217;1
ASSIER;192;1
CHAMPAGNAC LE VIEUX;174;1
FLIREY;123;2
PREMANON;944;229
ASSIEU;195;0
BERAUT;189;6
MARDEUIL;139;6
ST MARTIN AUX CHAMPS;151;2
PEYRECAVE;202;5
LES BARILS;182;0
GERBEROY;104;0
ORLEAT;144;1
FITOU;129;6
LES AYNANS;164;0
DALOU;198;2
POMMERET;241;9
CERNOY;116;0
AUCH;175;6
SAHORRE;118;12
PUTEAUX;130;2
VAUX SUR SEULLES;298;1
MUR DE SOLOGNE;133;4
VILLERS ROTIN;91;1
PONTCEY;84;1
LALAYE;131;2
MONTROND;561;11
ST MARCEL DU PERIGORD;183;0
PEYRILHAC;151;1
MONTFA;415;5
VALEYRAC;921;132
MANDELIEU LA NAPOULE;357;109
PLOVAN;71;28
LIVRE LA TOUCHE;263;7
SULLY;388;26
VALENSOLE;359;5
PONT SUR MEUSE;171;7
ST GILLES LES BOIS;166;9
MEGANGE;307;40
BEAUVOIR DE MARC;214;2
FOUG;163;4
CHATEAUDUN;154;3
TRAIZE;239;3
ESPELETTE;296;69
SAULX LES CHARTREUX;148;6
FACHES THUMESNIL;27;2
LA VIEILLE LYRE;165;7
ACHY;109;4
JUVIGNAC;541;14
LE BUISSON;363;5
LA FERTE MILON;111;1
MASPARRAUTE;252;3
BUHL;313;35
TOULON;342;110
VILLEVEYRAC;565;54
CHANU;250;18
BUSLOUP;146;0
LA HAIE TRAVERSAINE;239;14
LATOUR BAS ELNE;145;51
AYRON;210;2
LE BOUCHAUD;153;1
VERGEZAC;191;2
HENINEL;84;1
MALLEVAL;181;0
HESDIN;64;5
SOLFERINO;508;44
PASSA;113;2
FOUR;225;2
VORNAY;130;0
ST AUGUSTIN;1349;263
BRIE;821;9
LA VILLENEUVE SOUS THURY;120;1
CAPELLE LES HESDIN;54;2
IVRY SUR SEINE;121;0
GOURDON;819;16
VIELPRAT;197;3
CASTILLON LA BATAILLE;226;1
ROZ SUR COUESNON;946;193
VILLARS EN PONS;457;0
LA BARRE DE MONTS;553;145
BORT LES ORGUES;186;1
CHARDONNAY;172;3
BEAUCAMPS LIGNY;65;9
PRAHECQ;300;1
NEBING;141;3
BREUX;358;99
CUQ;180;8
VILLELONGUE;272;48
BUHY;145;9
ST CHINIAN;283;3
STE FLAIVE DES LOUPS;652;77
LIRONCOURT;150;5
DUMES;112;1
TOUTAINVILLE;173;1
LA PLANCHE;429;21
BOULBON;387;6
DUNG;174;0
AMBLAINVILLE;136;2
FONTAINES ST CLAIR;183;2
LA LIVINIERE;236;4
CUY;182;5
BLACOURT;111;1
ST THIEBAUD;235;2
MARCIEU;296;1
BUROSSE MENDOUSSE;177;0
NEUVILLE BOURJONVAL;30;0
ORE;85;2
CHAVAROUX;130;1
BRIX;229;25
EPIAIS LES LOUVRES;72;2
BLUSSANGEAUX;171;3
VOEGTLINSHOFFEN;204;12
ST ROMAIN LA VIRVEE;371;1
MERIGON;198;0
DINOZE;136;0
PIGNICOURT;156;3
ST PAUL LA COSTE;245;3
PASSY;642;42
MORIVILLER;146;1
ESPEYROUX;170;2
ST BONNET SUR GIRONDE;493;0
LE CHALANGE;99;0
SENNEVILLE SUR FECAMP;228;63
LA BRIGUE;148;75
CALONGES;239;7
AUBENCHEUL AU BAC;41;0
ST POIS;261;3
TALLER;362;6
TREMEHEUC;383;3
SAUDRON;164;12
PIERRES;144;7
LULLIN;353;5
ANOULD;160;1
CHENIERES;141;6
LA BRUFFIERE;387;3
COSSWILLER;128;1
AMPLEPUIS;168;1
VILLECOURT;45;0
VAUXTIN;64;2
LES PUJOLS;197;3
ST SEVERIN D ESTISSAC;176;1
TOURTOUSE;211;9
ST POIX;147;3
ORS;92;3
SIDEVILLE;269;108
DROM;202;3
LOUVEMONT;171;8
MAZE MILON;197;1
BELLEVILLE SUR MEUSE;165;8
BERTREVILLE;195;28
ERRE;52;6
OBERMORSCHWILLER;154;1
ORX;220;4
ST FELIX DE RIEUTORD;188;5
ST MICHEL DE LAPUJADE;223;3
BREVES;147;2
MARRE;176;1
ACHUN;147;0
VOYENNES;104;2
VIERVILLE SUR MER;361;120
LONGCHAMPS;125;1
STE HONORINE DE DUCY;234;1
LESPINASSIERE;224;14
GEMENOS;398;49
FLAINVAL;166;2
COMBERANCHE ET EPELUCHE;178;2
WIGNICOURT;161;0
MARLY LE ROI;80;0
MARCHESIEUX;218;1
PUISSEGUIN;226;2
GOURGEON;141;1
LAFAGE;183;2
BLERANCOURT;107;2
LEONCEL;222;1
FLORANGE;235;20
UXEAU;156;1
CONDE STE LIBIAIRE;64;0
LAMBRES LEZ DOUAI;75;5
GASNY;164;17
PONT AVEN;128;22
CORANCEZ;143;5
CHARPENTRY;152;2
HILSPRICH;237;28
PLERGUER;448;29
BUSSIERE NOUVELLE;155;4
ST OUEN;225;2
NANCRAS;548;2
CHARETTE VARENNES;153;1
CHEFFES;225;2
CASABIANCA;65;7
LE COURS;218;10
LA SABOTTERIE;180;4
SEBAZAC CONCOURES;195;0
BENAIS;178;1
LE SEGUR;178;4
FONTENAY SUR CONIE;145;1
VERNEUIL EN HALATTE;115;0
STE FEREOLE;178;3
BESSEDE DE SAULT;168;3
LAIROUX;535;5
MONTIGNE LES RAIRIES;219;2
CHAON;148;0
CASTELMAUROU;176;0
NANCRAY;210;4
STE SOLINE;211;3
LA LOGE;64;0
LE DETROIT;105;1
NOROY;60;1
AREN;147;7
MONTECH;176;2
PAGEAS;162;0
BENAIX;196;6
BEAULIEU SUR MER;155;41
BOUGARBER;186;2
ST JEAN DE LA BLAQUIERE;331;0
AMBRUS;234;5
ARES;823;239
BLIENSCHWILLER;141;1
MAGNY FOUCHARD;72;0
BUISSON;281;2
AIX EN PEVELE;112;33
SALINS FONTAINE;453;21
ORIGNY LE SEC;163;11
BEAUFIN;441;44
MONTIGNY SUR LOING;132;5
UZEIN;206;1
VIENNAY;261;2
POULLAOUEN;157;28
ANNEZIN;59;3
FREYBOUSE;166;2
CRITOT;143;2
COULANGERON;135;3
BUSSY LETTREE;181;6
LESSARD EN BRESSE;176;2
LA BOISSIERE;1222;25
CHAPOIS;306;4
HOCHFELDEN;101;3
ST PRIM;180;0
MOURMELON LE GRAND;161;5
VITREY;72;0
CANAVEILLES;141;9
ST MAUDEZ;349;36
LA ROQUE BAIGNARD;123;1
OSTHEIM;164;0
RABASTENS;173;7
NOGENTEL;118;1
CULT;185;0
LIFFOL LE GRAND;160;6
ST GERMAIN LES CORBEIL;126;2
CHAVEIGNES;224;3
RONCHERES;262;1
BAZOCHES ET ST THIBAUT;125;1
TREVENEUC;128;1
LES GUERREAUX;117;0
FENEU;248;2
PONCHES ESTRUVAL;75;10
AUBIGNY LES SOMBERNON;69;0
VAUDELNAY;212;1
BONGHEAT;160;1
ST PRIX;564;6
GUIRY EN VEXIN;129;0
ESTREES;156;9
TREFFENDEL;237;5
CHIRAT L EGLISE;151;2
CLERAC;317;1
ROSENWILLER;122;4
MAUGES SUR LOIRE;293;15
TISSEY;129;1
PIHEN LES GUINES;52;16
LUCHE SUR BRIOUX;243;2
SEREVILLERS;57;0
ST JEAN D HEURS;129;1
HERMES;118;2
SILLY TILLARD;128;2
TARTARAS;107;1
MAURE;172;2
ST PEVER;185;18
EPRON;108;0
CRESANCEY;176;4
FESSENHEIM;271;61
BAZELAT;134;2
CHARVIEU CHAVAGNEUX;177;0
BOUTENAC TOUVENT;394;44
PIETRICAGGIO;78;11
ERSA;38;8
ST PIERRE DU CHAMP;143;1
VINON SUR VERDON;498;51
CHANCEY;181;7
HAUTES DUYES;338;5
MARVEJOLS;185;2
LUXEMONT ET VILLOTTE;132;1
TOULOUGES;128;3
MARSA;144;1
SOLERIEUX;284;2
LIVRY;143;0
BUSSIERE DUNOISE;147;1
JOURGNAC;175;1
MAURS;175;0
FONTAINE LES CAPPY;100;3
CARNIERES;40;0
ST THIBAULT;427;3
MOUROUX;141;5
EBLANGE;112;1
THONVILLE;161;2
CADILLON;171;1
NOTRE DAME DE LIVAYE;236;2
ST BARTHELEMY DE VALS;206;2
BEAURAIN;82;0
ST JULIEN DE COPPEL;167;0
STILL;107;1
MAURY;144;1
WESTREHEM;56;1
NOROLLES;209;0
ECHANNAY;148;2
DOMMERY;174;2
VILLIERS LES APREY;142;6
DENICE;161;2
LISSY;76;1
LES FARGES;187;1
JULLY SUR SARCE;117;1
ST QUENTIN;90;2
MEZIERES SUR PONTHOUIN;156;0
LE BOULLAY MIVOYE;128;1
LEVES;151;1
REUIL;147;3
OCHES;201;1
LEVET;155;0
MAREUIL;242;1
BERIG VINTRANGE;184;1
LE BOUSQUET;171;7
LAVERNAT;193;0
ST PIERRE LA ROCHE;202;1
DALHAIN;80;0
LE PERCHAY;67;0
BOLOZON;222;5
DECAZEVILLE;167;1
ARDRES;44;13
TERRES DE HAUTE CHARENTE;164;1
ALLONDRELLE LA MALMAISON;460;122
LE SAULCHOY;112;8
SERMESSE;152;0
OCHEY;142;3
LUNEGARDE;187;2
CAMPIGNY;412;6
ST JEAN DE CUCULLES;404;0
LAVERNAY;112;1
VIGNEUL SOUS MONTMEDY;242;2
TEYJAT;199;1
BOISSY LAMBERVILLE;183;3
ST CHRISTOPHE;1816;12
LA FERTE CHEVRESIS;108;2
CHAMBORNAY LES BELLEVAUX;179;2
VILLENEUVE AU CHEMIN;133;0
BASSEUX;37;0
LE BOULAY MORIN;160;3
VILLENAVE;387;8
MEDILLAC;244;0
MILLAC;184;0
LES PINTHIERES;132;2
AIGUES VIVES;795;10
REBEUVILLE;160;3
LE DONJON;126;2
ST HILAIRE LE GRAND;140;7
LAFRIMBOLLE;147;6
LE FAY ST QUENTIN;107;4
LE MAGE;192;6
COURCITE;222;8
ST SULPICE DE POMMERAY;153;1
LUSSANT;503;2
BOISMORAND;123;2
ST JEAN LES DEUX JUMEAUX;136;3
LE MALZIEU VILLE;200;0
GOUY LES GROSEILLERS;96;0
MARSANGY;135;3
AUXELLES BAS;145;3
VILLEROMAIN;139;1
REYNEL;148;7
MILLAM;50;21
JULVECOURT;151;4
VERTRIEU;256;2
GOUILLONS;150;3
HAUVINE;143;7
WANDIGNIES HAMAGE;61;7
BOURGVILAIN;171;1
MAGNET;159;1
SAULT DE NAVAILLES;210;1
BOURTHES;39;0
ST JEAN DE LA RIVIERE;129;40
COLONFAY;119;2
URS;221;28
ST JEAN DE MARSACQ;206;3
MILLAS;136;3
ARGENTINE;507;60
URT;302;57
REYNES;193;57
MONTBEL;359;5
HARGICOURT;42;2
MILLAU;264;17
LAVONCOURT;152;0
CLIRON;159;3
ST BLAISE;549;26
TANCON;152;1
URY;159;10
ST CYPRIEN;632;37
GUEUTTEVILLE LES GRES;258;64
CHARRON;833;66
POIROUX;738;93
PLAN DE BAIX;230;1
VIRIAT;192;3
MILLAY;159;0
MESNIL RAOUL;129;5
OTA;78;24
VILLERS ST CHRISTOPHE;83;0
GLAMONDANS;210;7
MEURCE;155;0
CHEVRESIS MONCEAU;131;3
PLOUESCAT;72;27
GROSPIERRES;250;1
TOURTOIRAC;173;1
ST GEORGES DE NOISNE;251;0
SERVERETTE;197;2
OBLINGHEM;22;0
CAMPS EN AMIENOIS;102;2
CERNAY LA VILLE;129;3
BLIEUX;337;8
CHEZAL BENOIT;154;1
SAZILLY;193;2
PIERREFICHE;378;3
VAUXAILLON;105;2
BRISSAC LOIRE AUBANCE;220;1
MONESPLE;189;8
ESCOTS;190;2
LE CHATELET SUR MEUSE;217;16
CLUSSAIS LA POMMERAIE;237;1
GIOU DE MAMOU;183;1
VALLEREUIL;196;2
CONNAUX;325;7
ST GERMAIN DES CHAMPS;106;0
VARACIEUX;231;0
ARFONS;219;6
DERBAMONT;137;3
BEAUMONT ST CYR;202;0
LUC;287;1
ST GERVAIS LES BAINS;463;125
LE SAPPEY EN CHARTREUSE;312;1
ASSE LE BOISNE;186;3
HERANGE;60;0
LE ROURET;308;48
LUE;792;120
MONTS EN TERNOIS;69;2
GEISPOLSHEIM;161;11
ST PAVACE;88;1
LA CHAPELLE LASSON;152;2
AVRIL;227;13
PAILLENCOURT;67;3
PRUNAY BELLEVILLE;144;9
